"user_id","title","video_url","video_thumbnail_url","createdAt"
"419","A Thrill of Hope - Light in the Darkness - Dec 15 2024","https://storage.googleapis.com/sermonshots-local-storage/uploads%2F49a28b06-5003-4d60-8e69-34888877ebc4.mp4","https://storage.googleapis.com/sermonshots-local-storage/uploads%2F561a1f5a-08b4-47ca-901e-ec463ffb0d27.png","2025-01-06 20:01:57.282653"
"419","11am Service December 29, 2024","https://storage.googleapis.com/sermonshots-local-storage/uploads%2Ff700ab68-ecb9-45d2-a9dd-244655537d32.mp4","https://storage.googleapis.com/sermonshots-local-storage/uploads%2F9b90b9da-a7b1-46c9-a2de-c4e319e54737.webp","2025-01-02 15:31:47.783377"
"419","8am Service December 15, 2024","https://storage.googleapis.com/sermonshots-local-storage/uploads%2Fb37c62e8-c9c3-4f27-8bed-107a69f96f15.mp4","https://storage.googleapis.com/sermonshots-local-storage/uploads%2F78959da9-0cdd-43d6-b4fd-19ab0f94abc3.png","2024-12-16 16:59:49.314564"
"419","9:30am Service December 08, 2024","https://storage.googleapis.com/sermonshots-local-storage/uploads%2F48473d62-de37-49d0-b03a-6661d3020cdd.mp4","https://storage.googleapis.com/sermonshots-local-storage/uploads%2Fd55b0ec3-b119-4383-b520-0175d7e3e315.webp","2024-12-11 15:55:50.868822"
"419","Empty Chair Service","https://storage.googleapis.com/sermonshots-local-storage/uploads%2F5354d5f0-6eaf-4a53-aa0b-7f0bb5fa81ad.mp4","https://storage.googleapis.com/sermonshots-local-storage/uploads%2Fa4110976-4f51-4db2-bfaf-bbb66373f325.webp","2024-12-09 14:47:00.936301"
"419","Empty Chair Service","https://storage.googleapis.com/sermonshots-local-storage/uploads%2Fstream_de479ebc-324d-4d84-92ce-f88edb3db7d6.mp4","https://storage.googleapis.com/sermonshots-local-storage/uploads%2F67a6d4bd-e135-441c-9cda-0cd83a3eb16c.png","2024-12-09 14:45:53.005798"
"419","Theology of Love - Dating - April 7th, 2024","https://storage.googleapis.com/sermonshots-local-storage/uploads%2F5b7a0896-0bfa-4e51-9f83-b8c3a35225be.mp4","https://storage.googleapis.com/sermonshots-local-storage/uploads%2F6a83fbf7-4713-4b47-8b3d-b5149b0583a5.webp","2024-12-04 18:15:25.700269"
"419","11am Service December 01, 2024","https://storage.googleapis.com/sermonshots-local-storage/uploads%2Fd6f76e8b-d739-409e-99c0-c946cb1cb221.mp4","https://storage.googleapis.com/sermonshots-local-storage/uploads%2Fcd5e1dac-34d8-48fe-b6be-f6ef6d5288b9.webp","2024-12-02 17:24:59.041079"
"419","8am Service November 24, 2024","https://storage.googleapis.com/sermonshots-local-storage/uploads%2F8326b4e3-8116-4eee-8067-b44e628eab51.mp4","https://storage.googleapis.com/sermonshots-local-storage/uploads%2F72da66a2-52d5-464a-8aa4-b2031d4abe6f.webp","2024-11-25 16:22:03.321505"
"419","8am Service November 17, 2024","https://storage.googleapis.com/sermonshots-local-storage/uploads%2F0cb71bb9-70c1-4852-bb5e-324bcccecdab.mp4","https://storage.googleapis.com/sermonshots-local-storage/uploads%2Fa71cf92f-f21c-44c4-8b71-60aca55865a6.webp","2024-11-18 20:42:38.726986"
"419","By My Spirit - Week 2 - The Baptism in the Holy Spirit","https://storage.googleapis.com/sermonshots-local-storage/uploads%2F516e2a55-041a-4f46-8c9b-32c16ebe033e.mp4","https://storage.googleapis.com/sermonshots-local-storage/uploads%2Ff62ef239-5044-43ab-ab7a-d7c44bcae8db.webp","2024-11-14 16:33:56.217664"
"419","8am Service November 10, 2024","https://storage.googleapis.com/sermonshots-local-storage/uploads%2F66b310f0-b34b-43f6-a7b9-9ddef706b507.mp4","https://storage.googleapis.com/sermonshots-local-storage/uploads%2Fb9ba7662-fab3-4cac-a47e-b3ee5c8672f7.webp","2024-11-11 16:14:51.041361"
"419","By My Spirit   Week 1   The History of the Holy Spirit","https://storage.googleapis.com/sermonshots-local-storage/uploads%2F6610cd69-70ab-44ba-b163-b37287a38041.mp4","https://storage.googleapis.com/sermonshots-local-storage/uploads%2F8a56dc8b-809c-4437-a1fd-d41b1431f287.webp","2024-11-06 17:15:29.533604"
"419","Anxious Generation - Longing For Approval - Nov 4th","https://storage.googleapis.com/sermonshots-local-storage/uploads%2F4e99ce58-8033-4af7-a0b5-968d35fdccd4.mp4","https://storage.googleapis.com/sermonshots-local-storage/uploads%2F53a12de1-a11e-4e23-9747-6bffd6d915d9.webp","2024-11-04 18:51:55.625229"
"419","Facing Giants - Sept 29th","https://storage.googleapis.com/sermonshots-local-storage/uploads%2Fe7cdcc84-f050-4fce-91e9-e66cd2dada62.mp4","https://storage.googleapis.com/sermonshots-local-storage/uploads%2F5b0f0a79-94b5-49fa-8532-34f031e04201.webp","2024-10-29 18:19:17.784289"
"419","Anxious Generation - A Cultural Epidemic - Oct 27th","https://storage.googleapis.com/sermonshots-local-storage/uploads%2F872635dd-2762-4c80-9ffe-a00368cbe3f3.mp4","https://storage.googleapis.com/sermonshots-local-storage/uploads%2Feb9526ce-7283-4821-9b7e-928411763a5f.webp","2024-10-29 15:02:27.025954"
"419","9:30am Service October 13, 2024","https://storage.googleapis.com/sermonshots-local-storage/uploads%2F5846044e-9f81-428c-a370-cdd037d7f01b.mp4","https://storage.googleapis.com/sermonshots-local-storage/uploads%2F02952746-9cb7-4f3f-b304-de4cdb0d7b06.webp","2024-10-15 15:05:47.744292"
"419","Multiply - Sowing and Reaping - Aug 11th","https://storage.googleapis.com/sermonshots-local-storage/uploads%2F983b2cba-b601-4bbd-951c-9a38c51ea9f0.mp4","https://storage.googleapis.com/sermonshots-local-storage/uploads%2Ff52c732c-2325-4ef2-be8f-67cd895d1bd4.webp","2024-10-11 16:45:57.799556"
"419","Multiply - The Target - Aug 4th","https://storage.googleapis.com/sermonshots-local-storage/uploads%2Fc767aec7-f668-4342-8060-acbe6f55b4d5.mp4","https://storage.googleapis.com/sermonshots-local-storage/uploads%2Fcb4ea953-0e5d-402e-ac19-67813d52a703.webp","2024-10-10 20:57:48.605929"
"419","A Thrill of Hope - Christmas Christian Spoken Word Poem","https://storage.googleapis.com/sermonshots-local-storage/uploads%2F6bf67cd0-d2b0-4e5b-ad2b-989dda6e0176.mp4","https://storage.googleapis.com/sermonshots-local-storage/uploads%2Fd78cdc3b-81a8-44ec-baeb-69c6a2635bdb.webp","2024-09-24 13:25:04.166058"
"419","Spoken Word - Hope Revealed - Christmas 2016","https://storage.googleapis.com/sermonshots-local-storage/uploads%2F07160005-1757-49b3-a10b-3358404f872b.mp4","https://storage.googleapis.com/sermonshots-local-storage/uploads%2Ff6341882-9593-4501-8c38-7473ca85a944.webp","2024-09-24 13:09:23.116803"
"419","Multiply - Invest in People - Aug 18th","https://storage.googleapis.com/sermonshots-local-storage/uploads%2Fbdfb72e3-4294-48dc-b4e0-c402f3b666a4.mp4","https://storage.googleapis.com/sermonshots-local-storage/uploads%2Fc0805cbd-16e8-4a2e-867b-d47a28934214.webp","2024-09-19 15:47:33.498701"
"419","Multiply - Nothing Matters More - Aug 25th","https://storage.googleapis.com/sermonshots-local-storage/uploads%2F52ab62cd-8463-42ef-98a1-cb1153a8bae3.mp4","https://storage.googleapis.com/sermonshots-local-storage/uploads%2F8b237d40-f483-4584-980b-264e63814309.webp","2024-09-19 14:42:53.810983"
"419","Easter 2022 - Hope Vs. Hype","https://storage.googleapis.com/sermonshots-local-storage/uploads%2F200b17a6-8858-4c39-b64b-971a8911a999.mp4","https://storage.googleapis.com/sermonshots-local-storage/uploads%2F205e6fb3-a8c0-4198-8956-6a84858f34a0.webp","2024-09-19 14:27:59.770862"
"419","To Hell with the Hustle - Week 1 - The Trap of Busyness","https://storage.googleapis.com/sermonshots-local-storage/uploads%2F245f58f7-9f63-491e-a73d-e4c713f6850b.mp4","https://storage.googleapis.com/sermonshots-local-storage/uploads%2F802d177d-1552-490b-a564-bc38e4311f3d.webp","2024-09-17 15:05:06.830138"
"419","To Hell with the Hustle - Week 2 - Stretched but not Stressed","https://storage.googleapis.com/sermonshots-local-storage/uploads%2F9eb02ac6-df3f-4f1a-bcbe-6996fa0e386c.mp4","https://storage.googleapis.com/sermonshots-local-storage/uploads%2Fe4851b95-5fed-4f5f-a61d-911bf0cb01d0.webp","2024-09-16 19:25:24.05202"
"419","To Hell with the Hustle - Week 3 - Cultivating Contentment","https://storage.googleapis.com/sermonshots-local-storage/uploads%2F70a989e7-4fe8-4af3-9504-bf8d5938e1a7.mp4","https://storage.googleapis.com/sermonshots-local-storage/uploads%2F94b77474-61af-40c4-844e-f9270e139871.webp","2024-09-16 17:31:12.403008"
"419","Summer Series - Slaves to Sin - July 21st","https://storage.googleapis.com/sermonshots-local-storage/uploads%2F403ae1f2-57ed-4bc4-bbf5-296410d6c14f.mp4","https://storage.googleapis.com/sermonshots-local-storage/uploads%2F204fdbd2-6a5b-4b70-85a3-d87c246fe888.webp","2024-09-10 16:33:20.561644"
"419","Realife Students","https://storage.googleapis.com/sermonshots-local-storage/uploads%2Fde5d3cc4-9661-410a-86c4-79f40791b151.mp4","https://storage.googleapis.com/sermonshots-local-storage/uploads%2F9392932e-cd76-4fdf-a3bc-d03068dffef7.webp","2024-09-10 15:36:29.997059"
"419","Realife Students","https://storage.googleapis.com/sermonshots-local-storage/uploads%2Ff1284da5-5c16-46ff-8e04-fe3409e0dabe.mp4","https://storage.googleapis.com/sermonshots-local-storage/uploads%2F35b2ca82-8847-4127-8c4f-a6601897a013.webp","2024-09-05 18:36:55.170179"
"419","Multiply - The Multiplication Principle - Sep 1st","https://storage.googleapis.com/sermonshots-local-storage/uploads%2F82b8fdb9-a72e-46e5-af34-6a314bc36daa.mp4","https://storage.googleapis.com/sermonshots-local-storage/uploads%2F17a0d721-3e16-4015-af9f-2132e9372d45.webp","2024-09-03 17:59:55.283503"
"419","Summer Series - Jesus is the Man - June 16th, 2024","https://storage.googleapis.com/sermonshots-local-storage/uploads%2F87bf66eb-1106-49b0-a563-4294c3ecf98e.mp4","https://storage.googleapis.com/sermonshots-local-storage/uploads%2F2d1a515d-9236-4f3b-aab5-60ff5b085cef.webp","2024-08-30 16:20:05.376035"
"419","Summer Series - Revelation to Responsibility - June 23rd, 2024","https://storage.googleapis.com/sermonshots-local-storage/uploads%2F1bb64b2f-1eb3-4373-931b-e8054f6c833c.mp4","https://storage.googleapis.com/sermonshots-local-storage/uploads%2F1c088ba8-0993-4efb-adeb-970e73b6b698.png","2024-08-21 20:54:11.22865"
"419","Summer Series - Focus - July 7th 2024","https://storage.googleapis.com/sermonshots-local-storage/uploads%2F2c5b5b31-87e8-4a0a-b9c8-056ccaed88c6.mp4","https://storage.googleapis.com/sermonshots-local-storage/uploads%2F4feb9147-9c53-4278-921c-492e5ecb8831.png","2024-08-17 18:58:06.487737"
"419","Alex Seeley // CMN Conference 2023","https://storage.googleapis.com/sermonshots-local-storage/uploads%2Fa5e38753-6afe-4a1e-9e01-e84f4b9b29c7.mp4","https://storage.googleapis.com/sermonshots-local-storage/uploads%2F1a9fa3ad-7b3c-47eb-be95-92bb663b2736.png","2024-07-16 00:56:25.853098"
"419","Summer Series   Effects of Affliction   June 2nd, 2024","https://storage.googleapis.com/sermonshots-local-storage/uploads%2F8f682ba9-ebc9-4a4b-a768-b34392138711.mp4","https://storage.googleapis.com/sermonshots-local-storage/uploads%2F544e88dc-6bc2-4cd8-9b84-8520351b17d0.png","2024-06-08 15:18:29.277059"
"419","By My Spirit - Week 2 - The Baptism in the Holy Spirit","https://storage.googleapis.com/sermonshots-local-storage/uploads/1670c277-1c78-4d43-ae11-7f9423e09646.mp4","https://storage.googleapis.com/sermonshots-local-storage/uploads/d02cf241-ee92-448a-974f-8ac6f39eee4f.png","2022-11-22 09:33:10.010594"
"419","First Wednesday - August 3, 2022 - Robby Bradford","https://storage.googleapis.com/sermonshots-local-storage/uploads/bdbdc056-55fc-481d-a663-3e6e8633419c.mp4","https://storage.googleapis.com/sermonshots-local-storage/uploads/e5e4be25-fdaa-4f5b-8e85-b24705fb69b3.png","2022-11-22 09:33:10.010594"
